datetime,cellobject,DL_PRB_UTIL_NUM,DL_PRB_UTIL_DENOM,site,sector,sitesector,sitebeam,beam
2024_07_18_02_00,1011A-CMM-72,5.4347,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_02_00,1011A-DLC-51,2.6088,40,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_02_00,1011A-DLC-52,4.1927,40,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_02_00,1011A-DLC-53,2.6755,40,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_02_00,1011A-DLD-11,23.7009,100,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_02_00,1011A-DLD-12,10.4436,100,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_02_00,1011A-DLD-13,9.7133,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_02_00,1011A-DMM-22,4.0869,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_02_00,1011A-DMM-72,3.4868,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_02_00,1011A-DMM-73,5.0621,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_02_00,1011A-CMM-21B,4.5816,99.9998,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_02_00,1011A-CMM-22C,10.8227,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_02_00,1011A-CMM-23C,4.0148,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_02_00,1011A-DMM-21B,7.2039,99.9998,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_02_00,1011A-DMM-22C,9.4399,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_02_00,1011A-DMM-72C,18.0438,74.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_02_00,1011A-DMM-73B,4.0733,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_18_02_00,1011A-DMM-73C,4.7528,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_02_00,1011A-CMM-21,4.2576,99.9998,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_02_00,1011A-CMM-22,4.442,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_02_00,1011A-CMM-71,2.5334,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_02_00,1011A-CMM-73,7.638,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_02_00,1011A-DMM-21,6.239,99.9998,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_02_00,1011A-DMM-23,5.1969,99.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_02_00,1011A-DMM-71,6.639,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_02_00,1011A-CMM-21A,2.7624,99.9998,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_02_00,1011A-CMM-21C,3.2032,99.9998,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_02_00,1011A-CMM-22A,6.4659,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_02_00,1011A-CMM-22B,7.4523,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_02_00,1011A-CMM-23A,2.5478,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_02_00,1011A-CMM-23B,2.6185,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_18_02_00,1011A-CMM-71A,3.0262,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_02_00,1011A-CMM-71B,4.5321,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_02_00,1011A-CMM-71C,5.0764,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_02_00,1011A-CMM-72A,4.006,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_02_00,1011A-CMM-72B,4.6033,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_02_00,1011A-CMM-72C,7.5397,74.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_02_00,1011A-CMM-73A,2.4055,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_02_00,1011A-CMM-73B,2.6833,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_18_02_00,1011A-CMM-73C,7.4936,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_02_00,1011A-DMM-21A,2.5921,99.9998,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_02_00,1011A-DMM-21C,2.9126,99.9998,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_02_00,1011A-DMM-22A,10.4862,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_02_00,1011A-DMM-22B,5.4556,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_02_00,1011A-DMM-23A,2.5815,99.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_02_00,1011A-DMM-23B,2.5517,99.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_18_02_00,1011A-DMM-23C,4.0038,99.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_02_00,1011A-DMM-71A,2.6462,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_02_00,1011A-DMM-71B,19.8848,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_02_00,1011A-DMM-71C,4.3632,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_02_00,1011A-DMM-72A,4.2591,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_02_00,1011A-DMM-72B,8.1866,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_02_00,1011A-DMM-73A,6.6,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_03_00,1011A-CMM-22,4.4736,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_03_00,1011A-DLC-53,2.5096,40,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_03_00,1011A-DLD-11,21.9826,100,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_03_00,1011A-DLD-12,7.2821,100,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_03_00,1011A-DLD-13,6.333,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_03_00,1011A-DMM-23,3.4407,99.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_03_00,1011A-CMM-22C,7.05,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_03_00,1011A-CMM-23A,2.4398,99.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_03_00,1011A-CMM-23C,3.7695,99.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_03_00,1011A-CMM-71C,2.5579,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_03_00,1011A-CMM-72C,5.7389,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_03_00,1011A-DMM-22C,6.9392,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_03_00,1011A-DMM-71A,2.5052,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_03_00,1011A-CMM-21,4.7995,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_03_00,1011A-CMM-23,3.223,99.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_03_00,1011A-CMM-71,2.9513,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_03_00,1011A-CMM-72,4.7173,74.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_03_00,1011A-CMM-73,6.2599,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_03_00,1011A-DLC-51,2.937,40,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_03_00,1011A-DLC-52,4.3831,40,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_03_00,1011A-DMM-21,6.208,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_03_00,1011A-DMM-22,36.4302,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_03_00,1011A-DMM-71,3.2291,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_03_00,1011A-DMM-72,2.7458,74.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_03_00,1011A-DMM-73,3.0743,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_03_00,1011A-CMM-21A,2.5642,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_03_00,1011A-CMM-21B,3.3104,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_03_00,1011A-CMM-21C,3.7873,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_03_00,1011A-CMM-22A,6.6949,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_03_00,1011A-CMM-22B,4.6907,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_03_00,1011A-CMM-23B,2.5111,99.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_18_03_00,1011A-CMM-71A,2.4432,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_03_00,1011A-CMM-71B,3.359,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_03_00,1011A-CMM-72A,2.894,74.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_03_00,1011A-CMM-72B,4.1975,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_03_00,1011A-CMM-73A,2.3954,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_03_00,1011A-CMM-73B,4.0167,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_18_03_00,1011A-CMM-73C,4.6019,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_03_00,1011A-DMM-21A,2.7329,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_03_00,1011A-DMM-21B,7.5122,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_03_00,1011A-DMM-21C,2.8188,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_03_00,1011A-DMM-22A,5.795,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_03_00,1011A-DMM-22B,3.3882,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_03_00,1011A-DMM-23A,2.5867,99.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_03_00,1011A-DMM-23B,2.4876,99.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_18_03_00,1011A-DMM-23C,2.5565,99.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_03_00,1011A-DMM-71B,7.9641,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_03_00,1011A-DMM-71C,3.854,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_03_00,1011A-DMM-72A,3.6945,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_03_00,1011A-DMM-72B,5.1496,74.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_03_00,1011A-DMM-72C,11.4874,74.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_03_00,1011A-DMM-73A,4.7675,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_03_00,1011A-DMM-73B,3.321,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_18_03_00,1011A-DMM-73C,3.1221,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_04_00,1011A-DLC-51,2.8309,40,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_04_00,1011A-DLC-52,3.0592,40,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_04_00,1011A-DLC-53,2.4771,40,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_04_00,1011A-DLD-11,12.1469,100,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_04_00,1011A-DLD-12,6.3323,100,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_04_00,1011A-DLD-13,3.5808,100,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_04_00,1011A-DMM-23,4.007,99.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_04_00,1011A-CMM-22C,4.9636,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_04_00,1011A-CMM-23C,4.5314,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_04_00,1011A-CMM-71C,3.0005,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_04_00,1011A-CMM-73C,5.165,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_04_00,1011A-DMM-22C,6.3807,99.9998,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_04_00,1011A-DMM-71B,4.1713,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_04_00,1011A-DMM-73C,3.4754,74.9999,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_04_00,1011A-CMM-21,3.4693,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_04_00,1011A-CMM-22,7.0347,99.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_04_00,1011A-CMM-23,2.6632,99.9998,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_04_00,1011A-CMM-71,2.581,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_04_00,1011A-CMM-72,3.3714,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_04_00,1011A-CMM-73,3.4718,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_04_00,1011A-DMM-21,6.0146,99.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_04_00,1011A-DMM-22,34.3023,99.9998,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_04_00,1011A-DMM-71,4.8343,74.9999,1011A,Sector 1,1011A S1,1011A Beam 1,1
2024_07_18_04_00,1011A-DMM-72,2.5019,74.9999,1011A,Sector 2,1011A S2,1011A Beam 2,2
2024_07_18_04_00,1011A-DMM-73,3.003,74.9999,1011A,Sector 3,1011A S3,1011A Beam 3,3
2024_07_18_04_00,1011A-CMM-21A,2.821,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_04_00,1011A-CMM-21B,4.8463,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_04_00,1011A-CMM-21C,3.5011,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_04_00,1011A-CMM-22A,6.3271,99.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_04_00,1011A-CMM-22B,2.5293,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_04_00,1011A-CMM-23A,2.4885,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_04_00,1011A-CMM-23B,2.5303,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_18_04_00,1011A-CMM-71A,2.6906,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_04_00,1011A-CMM-71B,2.58,74.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_04_00,1011A-CMM-72A,3.3514,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_04_00,1011A-CMM-72B,2.97,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_04_00,1011A-CMM-72C,2.8298,74.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_04_00,1011A-CMM-73A,2.3911,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_04_00,1011A-CMM-73B,2.4386,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_18_04_00,1011A-DMM-21A,2.4806,99.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_04_00,1011A-DMM-21B,8.1866,99.9999,1011A,Sector 1,1011A S1,1011A Beam B,B
2024_07_18_04_00,1011A-DMM-21C,2.5474,99.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_04_00,1011A-DMM-22A,3.8983,99.9998,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_04_00,1011A-DMM-22B,2.9916,99.9998,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_04_00,1011A-DMM-23A,2.5547,99.9998,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_04_00,1011A-DMM-23B,2.3767,99.9998,1011A,Sector 3,1011A S3,1011A Beam B,B
2024_07_18_04_00,1011A-DMM-23C,3.0542,99.9998,1011A,Sector 3,1011A S3,1011A Beam C,C
2024_07_18_04_00,1011A-DMM-71A,2.4968,74.9999,1011A,Sector 1,1011A S1,1011A Beam A,A
2024_07_18_04_00,1011A-DMM-71C,2.5562,74.9999,1011A,Sector 1,1011A S1,1011A Beam C,C
2024_07_18_04_00,1011A-DMM-72A,3.0799,74.9999,1011A,Sector 2,1011A S2,1011A Beam A,A
2024_07_18_04_00,1011A-DMM-72B,4.9086,74.9999,1011A,Sector 2,1011A S2,1011A Beam B,B
2024_07_18_04_00,1011A-DMM-72C,5.1145,74.9999,1011A,Sector 2,1011A S2,1011A Beam C,C
2024_07_18_04_00,1011A-DMM-73A,4.1905,74.9999,1011A,Sector 3,1011A S3,1011A Beam A,A
2024_07_18_04_00,1011A-DMM-73B,2.4403,74.9999,1011A,Sector 3,1011A S3,1011A Beam B,B
